id,field,year,difficulty,question,choice1,choice2,choice3,choice4,answer,explanation,source_url
H16QA_Q25,税・その他,H16,2,"次の記述のうち, 正しいものはどれか。","道路法によれば, 道路の区域が決定された後, 道路の供用が開始されるまで の間であって, 道路管理者が当該区域についての梅原を取得する前であれば, 当該区域内において工作物の新築を行おうとする者は, 道路管理者の許可を受 けなくてもよい。","土壌汚染対策法によれば, 指定区域に指定された際, 現に当該指定区域内で 既に土地の形質の変更を行っている者は, その指定の日から起算して14 日以 内に都道府県知事の許可を受けなければ土地の形質の変更を続けてはならない。","都市再開発法によれば, 市街地再開発促進区域内において, 鉄骨造2 階建て で地階を有しない移転の容易な建築物の建築を行おうとする者は, 一定の場合 を除き, 都道府県知事の許可を受けなければならない。","密集市街地における防災街区の整備の促進に関する法律によれば, 防災街区 整備事業に係る公告があった後においては, 当該事業の施行地区内において防 災街区整備事業の施行の障害となるおそれがある土地の形質の変更を行おうと する者は, 国土交通大臣の許可を受けなければならない。",1,正解は2です。土壌汚染対策法では、指定区域に指定された際、既に土地の形質変更を行っている者は、指定日から14日以内に都道府県知事の許可を受けなければ変更を続けることができません。これは、汚染拡大を防ぐための措置です。1は誤りで、道路区域内での工作物新築には道路管理者の許可が必要です。3も誤りで、都市再開発法では鉄骨造2階建ての建築物に許可は不要です。4も誤りで、防災街区整備事業の公告後は、国土交通大臣ではなく都道府県知事の許可が必要です。覚えるべき一言は「土壌汚染指定区域では14日以内に許可が必要」です。,https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
H16QA_Q26,宅建業法,H16,2,"不動産取得税に関する次の記述のうち, 正しいものはどれか。","不動産取得税は, 不動産の取得に対し, 当該不動産の所在する市町村におい て, 当該不動産の取得者に課される。","宅地の取得に係る不動産取得税の課税標準は, 当該取得が平成お年1 月1 日から平成17 年12 月31 日までの間に行われた場合に限り, 当該宅地の価格 の÷ の額とされる。","不動産取得税の課税標準となるべき額が9 万円である土地を取得した者が当 該土地を取得した日から6 カ月後に隣接する土地で, その課税標準となるべき 額が5 万円であるものを取得した場合においては, それぞれの土地の取得につ いて不動産取得税を課されない。","床面積が240 肝で, 床面積1 覊当たりの価格が20 万円である住宅を平成16 年5 月1 □に建築した揚げ合, 当該住宅の建築に係る不動産取得税の競税標準の 算定に“ついては, 当該住宅の′ ‘断れズのら1、2館万円が控除きれる, - 13 -",0,不動産取得税は、不動産の取得に対して課される税金であり、課税主体は都道府県です。選択肢1は「市町村」と誤っているため不正解です。選択肢2は、宅地の課税標準が「÷」と記載されており、具体的な計算方法が不明確で誤りです。選択肢3は、課税標準が9万円と5万円の土地を取得しても、それぞれが不動産取得税の非課税枠（10万円）に満たないため、課税されないという誤った解釈です。正解は4で、住宅の建築に係る不動産取得税の課税標準算定において、床面積1平方メートルあたり20万円の価格で240平方メートルの住宅を建築した場合、控除額が適用される点が正しい。覚えるべきは「住宅の建築では控除額が適用される」です。,https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
H16QA_Q27,宅建業法,H16,2,"住宅取得等資金の贈与を受けた場合の相続時精算課税の特例(｢65 歳未満 の親からの贈与についても相続時精算課税の選択を可能とする措置J 及び｢住宅取 得等資金の贈与に限り相続時精算課税の特別控除(2 ,500 万円) に加え, L OOO 万 円の住宅資金特別控除が認められる措置J) に関する次の記述のうち, 正しいもの はどれか。","増改築のために金銭の贈与を受けた場合には, 増築による床面積の増加が 50 鯖以上であるか, その工事に要した費用の額が1 ,000 万円以上でなければ この特例の対象とはならない。","住宅取得等資金の贈与を受けた者が, その贈与を受けた目前5 年以内に, そ の者又はその者の配偶者の所有する住宅用家屋に居住したことがある場合には, この特例の適用を受けることはできない。","住宅取得等資金の贈与を受けた者について, その贈与を受けた年の所得税法 に定める合計所得金額がL 200 万円を超えている場合でも, この特例の適用を 受けることができる。","この特例の対象となる既存住宅用家屋は, マンション等の耐火建築物である 場合には築後30 年以内, 耐火建築物以外の建物である場合には築後25 年以内 のものに限られる。",1,"住宅取得等資金贈与の特例では、贈与日前5年以内に本人または配偶者が所有する住宅に居住した場合は適用不可（正解2）。1は床面積増加10㎡以上または費用500万円以上が要件、3は合計所得金額2,000万円以下が要件、4は耐火建築物は築25年以内・その他は築20年以内が基準。覚えるべきは「5年以内の居住歴で適用不可」！",https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
H16QA_Q28,宅建業法,H16,2,"印紙税に関する次の記述のうち, 正しいものはどれか。","後日, 本契約書を作成することを文書上で明らかにした, 土地を1 億円で譲 渡することを証した仮契約書には, 印紙税は課されない。","宅地建物取引業を営むA 社が, rA 社は, 売主B の代理人として, 土地代金 5 ,000 万円を受領したJ 旨を記載した領収書を作成した場合, 当該領収書の納 税義務者はA 社である。","建物の賃貸借契約に際して貸主であるC 社が作成した, ｢敷金として30 万円 を受領した。当該敷金は賃借人が退去する際に全額返還するJ 旨を明らかにし た敷金の領収書には, 印紙税は課されない。","｢申土地を5 ,000 万円, 乙土地を4 ,000 万円, 丙建物を3 ,000 万円で譲渡す るJ 旨を記載した契約轡を作成した場合, 印紙税の課税標準となる当該契約嵩 の記載金額は, 9 0 00 万円である“ - 14 -",2,"仮契約書も印紙税の課税対象となるため、1は誤り。領収書の納税義務者は受領者ではなく作成者であるため、2も誤り。敷金の領収書は返還義務が明記されていれば非課税となるため、3が正解。4の場合、土地と建物の合計金額が課税標準となるため、記載金額は1億2,000万円となり誤り。覚えるべき一言は「敷金の領収書は返還義務明記で非課税」。",https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
H16QA_Q29,宅建業法,H16,2,"不動産の鑑定評価に関する次の記述のうち, 不動産鑑定評価基準によれば, 正しいものはどれか。","不動産鑑定評価基準にいう｢特定価格J とは, 市場性を有する不動産につい て, 法令等による社会的要請を背景とする評価目的の下, 正常価格の前提とな る諸条件を満たさない場合における不動産の経済価値を適正に表示する価格を いう。","鑑定評価は, 対象不動産の現況を所与の条件としなければならず, 依頼目的 に応じて想定上の条件を付すことはできない。","鑑定評価に当たって必要とされる取引事例は, 当該事例に係る取引の事情が 正常なものでなければならず, 特殊な事情の事例を補正して用いることはでき たまい。","収益還元法は, 対象不動産が将来生み出すであろうと期待される純収益の現 在価値の総和を求めることにより対象不動産の試算価格を求める手法であるた め, 自用の住宅地には適用することはできない。",0,特定価格は、法令等の社会的要請に基づく評価目的で、正常価格の前提条件を満たさない場合の価格を指す。2は誤りで、鑑定評価では依頼目的に応じ想定条件を付すことが可能。3も誤りで、特殊事情のある取引事例は補正して使用できる。4は誤りで、収益還元法は自用住宅地にも適用可能。覚えるべきは「特定価格＝社会的要請による正常価格前提を満たさない価格」。,https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
H16QA_Q30,宅建業法,H16,2,"宅地建物取引業の免許(以下この間においてr免許｣という。) に関する 次の記述のうち, 正しいものはどれか。","A が, その所有する農地を区画割りして宅地に転用したうえで, 一括して宅 地建物取引業者B に媒介を依頼して, 不特定多数の者に対して売却する場合, A は免許を必要としない。","C が, その所有地にマンションを建築したうえで, 自ら賃借人を募集して賃 貸し, その管理のみをD に委託する場合, C 及びD は, 免許を必要としない。","E が, その所有する都市計画法の用途地域内の農地を区画割りして, 公益法 人のみに対して反復継続して売却する場合, E は, 免許を必要としない。","F が, 甲県からその所有する宅地の販売の代理を依頼され, 不特定多数の者 に対して売却する場合, F は, 免許を必要としない。 - 15 -",1,正解は2。自ら所有する建物を賃貸する場合、宅建業の免許は不要で、管理委託のみでも免許不要。1は農地転用後の不特定多数への売却で免許が必要。3は用途地域内の農地を反復売却するので免許が必要。4は不特定多数への代理販売で免許が必要。覚えるべきは「自己所有物の賃貸は免許不要」。,https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
H16QA_Q31,宅建業法,H16,2,"宅地建物取引業の免許(以下この間においてr免許J という。) に関する 次の記述のうち, 宅地建物取引業法の規定によれば, 正しいものはどれか。","A 社の政令で定める使用人は, 刑法第247 条(背任) の罪を犯し, 罰金の刑 に処せられたが, その執行を終えてから3 年を経過しているので, A 社は免許 を受けることができる。","B 社の取締役が, 刑法第204 条(傷害) の罪で懲役1 年執行猶予2 年の刑に 処せられ, 猶予期間を満了したが, その満了の日から5 年を経過していないの で, B 社は免許を受けることができない。","個人C は, かつて免許を受けていたとき, 自己の名義をもって他人に宅地建 物取引業を営ませ, その情状が特に重いとして免許を取り?肖されたが, 免許取 消しの日から5 年を経過していないので, C は免許を受けることができない。","個人D は, かつて破産宣告を受け, 現在は復権を得ているが, 復権を得た日 から5 年を経過していないので, D は免許を受けることができない。 〔間 32〕 次の記述のうち, 宅地建物取引業法の規定によれば, 誤っているものはど れか。 宅地建物取引業者個人A (甲県知事免許) が死亡した場合, A の相続人は, A の死亡の日から30 日以内に, その旨を甲県知事に届け出なければならない。 宅地建物取引業者B 社(乙県知事免許) の政令で定める使用人C が本籍地を 変更した場合, B 社は, その旨を乙県知事に届け出る必要はない。 宅地建物取引業の免許の有効期間は5 年であり, 免許の更新の申請は, 有効 期間満了の日の90 日前から30 日前までに行わなければならない。 宅地建物取引業者D 社(丙県知事免許) の監査役の氏名について変更があっ た場合, D 社は, 30 日以内にその旨を丙県知事に届け出なければならない。",3,正解は4。破産宣告を受けた場合、免許欠格期間は「復権を得た日から5年」ではなく「破産宣告を受けた日から5年」であるため、Dは免許を受けられる。1は背任罪の罰金刑で免許可能、2は傷害罪の執行猶予期間満了で免許可能、3は免許取消しから5年経過前で正しい。覚えるべきは「破産の免許欠格期間は宣告日から5年、復権日ではない」だ。,https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
H16QA_Q33,宅建業法,H16,2,"宅地建物取引業者A 社(甲県知事免許) の取引主任者は, 専任の取引主任 者であるB のみである。次の記述のうち, 宅地建物取引業法の規定によれば正しい ものはどれか。","A 社が有限会社から株式会社に組織変更を行った場合, A 社は甲県知事に対 して宅地建物取引業者名簿の変更の届出が必要であるが, B は宅地建物取引主 任者資格登録簿の変更の登録を申請しなくてもよい。","A 社が事務所を乙県に移転したため, 乙県知事の免許を取得した場合, B は 宅地建物取引主任者資格登録簿の変更の登録を申請しなければならない。","A 社の専任の取引主任者がB からC に交代した場合, A 社は2 週間以内に甲 県知事に対して, 宅地建物取引業者名簿の変更の届出を行わなければならない。","A 社には専任の取引主任者がB しかいないため, 別の宅地建物取引業者D 社 が売主となる50 戸のマンション分譲の代理に係る業務を, A 社とD 社が共同 で設置する案内所で行うことはできない。",3,正解は4。専任の取引主任者が1名しかいない場合、共同で案内所を設置して業務を行うことはできない（宅建業法34条の2）。1は誤りで、組織変更時には取引主任者も登録簿変更の申請が必要。2は誤りで、免許の移転だけで登録簿変更は不要。3は誤りで、専任主任者の変更届出期間は30日以内。覚えるべきは「専任主任者1名では共同案内所不可」だ。,https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
H16QA_Q34,宅建業法,H16,2,"宅地建物取引主任者資格登録(以下この間において｢登録J という。) 及 び宅地建物取引主任者証(以下この間においてr取引主任者証｣という。) に関す る次の記述のうち, 宅地建物取引業法の規定によれば, 正しいものはどれか。","取引主任者A (甲県知事登録) が, 宅地建物取引業者B 社(乙県知事免許) に従事した場合, A は乙県知事に対し, 甲県知事を経由して登録の移転を申請 しなければならない。","取引主任者C が, 宅地建物取引業者D 社を退職し, 宅地建物取引業者E 社に 就職したが, C はD 社及びE 社においても専任の取引主任者ではないので, 宅 地建物取引主任者資格登録簿の変更の登録は申請しなくてもよい。","F は, 不正の手段により登録を受けたとして, 登録の消除の処分の聴聞の期 日及び場所が公示された後, 自らの申請により, 登録が消除された。F は, 登 録が消除された日から5 年を経過せずに新たに登録を受けることができる。","取引主任者G は, 取引主任者証の有効期間内に更新をせず, 有効期間の満了 日から2 週間後に取引主任者釜芯肝の交付を受けた。その2,週間の間にG に重要事 項説明を行わせた宅地建物取引業者覊絆家業務“終ぞ、処分を受けることがある。 - 17 一",1,正解は2。専任でない取引主任者は転職時の登録変更申請が不要（宅建業法第15条の2）。1の誤りは登録移転制度が廃止された点（現在は新規登録が必要）。3の誤りは不正登録の場合5年間は再登録不可（同法第17条）。4の誤りは有効期間満了後は主任者証の効力が失われる点。覚えるべきは「専任でない限り転職時の変更登録不要」です。,https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
H16QA_Q35,宅建業法,H16,2,"宅地建物取引業者A (甲県知事免許) が本店と2 つの支店を有する場合, A の営業保証金に関する次の記述のうち, 宅地建物取引業法の規定によれば, 正し いものはどれか。","A は新たに2 つの支店を設置し, 同時に1 つの支店を廃止したときは, 500 万円の営業保証金を本店のもよりの供託所に供託し, 業務を開始した後, 遅滞 なくその旨を甲県知事に届け出なければならない。","A が2 つの支店を廃止し, その旨の届出をしたときは, 営業保証金の額が政 令で定める額を超えることとなるので, その超過額1 ,000 万円について公告を せずに直ちに取り戻すことができる。","A が営業保証金を取り戻すために公告をしたときは, 2 週間以内にその旨を 甲県知事に届け出なければならす, 所定の期間内に債権の申出がなければその 旨の証明書の交付を甲県知事に請求できる。","A は営業保証金の還付がなされ, 甲県知事から政令で定める額に不足が生じ た旨の通知を受け, その不足額を供託したときは, 2 週間以内にその旨を甲県 知事に届け出なければならない。",2,正解は3。営業保証金の返還手続きでは、公告後に2週間以内に知事へ届出し、債権申出がなければ証明書を請求できる（法第46条の2）。1は誤りで、支店数増減時は保証金増減の必要はない。2は誤りで、超過額返還には公告が必要。4は誤りで、不足額供託後の届出期間は2週間ではない。覚えるべきは「保証金返還=公告→2週間届出→証明書請求」の流れ。,https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
H16QA_Q36,宅建業法,H16,2,"宅地建物取引業者A が行う広告に関する次の記述のうち, 宅地建物取引業 法の規定によれば, 誤っているものはどれか。","A は, 宅地の売買に係る広告において, 当該宅地に関する都市計画法第29 条の許可を受けていれば, 当該造成工事に係る検査済証の交付を受けていなく ても, 当該広告を行うことができる。","A は, 未完成の土地付建物の販売依頼を受け, その広告を行うにあたり, 当 該広告印刷時には取引態様の別が未定であるが, 配布時には決定している場合, 取引態様の別を明示しない広告を行うことができる。","A は, 土地付建物の売買価格について, 建物売買に係る消費税額(地方消費 税額を含む。) を含む土地付建物売買価格のみを表示し, 消費税額を明示しな い広告を行うことができる。","九は, 賃貸物件の媒介の広告を行うにあたり, 実在しない低家賃の物件の広 告を出した。九は業務佇まま二処分を受けることがある。 - 18 -",1,正解は2。宅建業法では広告配布時点で取引態様（売主・代理・媒介）が決まっている場合は必ず明示しなければならない。1は造成宅地でも都市計画法許可があれば広告可能という正しい記述。3は消費税額を含めた総額表示のみでも可。4は虚偽広告で業務停止処分の可能性があるという適切な記述。覚えるべきは「取引態様は配布時点で決まっていれば必ず明示」！,https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
H16QA_Q37,宅建業法,H16,2,"宅地建物取引業者が行う重要事項の説明に関する次の記述のうち, 宅地建 物取引業法の規定によれば, 正しいものはどれか。","売買契約の対象となる区分所有建物に, 計画的な維持修繕費用の積立てを行 う旨の規約の定めがある場合は, その旨を説明すれば足り, 既に積み立てられ ている額を説明する必要はない。","売買契約の対象となる宅地が土砂災害警戒区域等における土砂災害防止対策 の推進に関する法律によって指定された土砂災害警戒区域内である場合は, 当 該区域内における制限を説明すれば足り, 対象物件が土砂災害警戒区域内にあ る旨の説明をする必要はない。","売買契約の対象となる建物が新築住宅であって, 住宅の品質確保の促進等に 関する法律第5 条第1 項に規定する住宅性能評価を受けた住宅である場合は, その旨を説明しなければならない。","宅地建物取引業者が自ら売主となる宅地の売買契約において損害賠償の額を 予定し, その予定額が代金の額の2 割を超える場合, その旨の説明があれば, その2 割を超える部分についても有効である。",0,区分所有建物の場合、規約で計画的な修繕積立が定められている旨の説明だけでよく、既積立額の説明は不要（宅建業法35条2項）。2は土砂災害警戒区域である旨の説明が必要。3は新築住宅でも住宅性能評価を受けた場合は説明義務なし。4は損害賠償予定額が代金の2割を超える部分は無効。覚えるポイントは「修繕積立は規約の有無のみ説明、金額不要」。,https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
H16QA_Q38,宅建業法,H16,2,"宅地建物取引業者が, 宅地建物取引業法第35 条に規定する重要事項につ いて説明をする場合に関する次の記述のうち, 正しいものはどれか。","自ら売主として, マンション(建築工事完了前) の分譲を行うに当たり, 建 物の完成時における当該マンションの外壁の塗装については説明しなくてもよ いが, 建物の形状や構造については平面図を交付して説明しなければならない。","事業用建物の賃貸借の媒介を行うに当たっても, 居住用建物と同様に, 台所, 浴室等の設備の整備状況について説明しなければならない。","宅地建物取引業者ではない売主から依頼されて建物の売買の媒介を行うに当 かし たり, 損害賠償額の予定は説明しなくてもよいが, 売主が瑕疵担保責任を負わ ないことについては説明しなければならない。","自ら売主として, マンションの分譲を行うに当たり, 管理組合の総会の議決 権に関する事項については, 管理規約を添付して説明しなければならない。 一19 一",0,正解は1。外壁の塗装は重要事項ではないが、形状・構造は平面図で説明が必須。2は誤りで事業用建物には台所等の説明義務なし。3は瑕疵担保責任免除だけでなく損害賠償額予定も説明必要。4は議決権事項の説明義務はあるが管理規約の添付義務まではない。覚えるべきは「形状・構造は平面図必須、外装は不要」です。,https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
H16QA_Q39,宅建業法,H16,2,"宅地建物取引業者A が, B 所有の宅地の売却の媒介依頼を受け, B と専任 媒介契約を締結した場合に関する次の記述のうち, 宅地建物取引業法の規定によれ ば, 正しいものはどれか。","A がB に交付した媒介契約書が国土交通大臣が定めた標準媒介契約約款に基 づかない書面である場合, その旨の表示をしなければ, A は業務停止処分を受 けることがある。","媒介契約の有効期間の満了に際し, B からA に更新の串田があった場合, A は更新を拒むことはできない。","A がB に宅地の価額について意見を述べる際に, B からその根拠を明らかに する旨の請求がなければ, A はその根拠を明らかにする必要はない。","媒介契約の締結にあたって, 業務処理状況を5 目に1 回報告するという特約 は無効である。",2,正解は3。宅建業者は価額の根拠を説明する義務があるが、依頼者からの請求があった場合に限られる（宅建業法35条2項）。1は業務停止ではなく過料、2は更新拒否可能、4は報告頻度の特約は有効。覚えるべきは「価額の根拠説明は請求時のみ必要」だ。,https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
H16QA_Q40,宅建業法,H16,2,"宅地建物取引業法(以下この間において｢法｣という。) に関する次の規 定のうち, 宅地建物取引業者A が自ら完成前の物件の売主となり, 宅地建物取引業 者B に売却する場合に適用されるものはどれか。",法第35 条に基づく重要事項の説明,法第38 条に基づく損害賠償額の予定等の制限,法第39 条に基づく手付の額の制限等,"法第41 条に基づく手付金等の保全措置 〔間 鋼〕宅地建物取引業者A (消費税課税事業者) が売主B O肖費税課税事業者) からB 所有の土地付建物の媒介依頼を受け, 買主C との間で売買契約を成立させた 場合, A がB から受領できる報酬の限度額(消費税額及び地方消費税額を含む。) は, 次のうちどれか。なお, 土地付建物の代金は5 ,100 万円(消費税額及び地方消 費税額を合算した額100 万円を含む。) とする。 1 ,560 ,000 円 1 ,590 ,000 円 丸鋸8 000 円 “美 嚢669 ,500 円 - 20 -",1,"この問題では、宅地建物取引業者Aが自ら完成前の物件の売主となり、業者Bに売却する場合に適用される規定を問うています。正解は「2. 法第38条に基づく損害賠償額の予定等の制限」です。これは、売主が買主に対して損害賠償額を過大に設定することを防ぐための規定で、業者間の取引にも適用されます。他の選択肢は、重要事項の説明（1）や手付金の制限・保全措置（3,4）に関するもので、業者間の売買には直接関係しません。覚えるべきは「業者間の売買でも損害賠償額の制限は適用される」です。",https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
H16QA_Q42,宅建業法,H16,2,"売主を宅地建物取引業者であるA , 買主を宅地建物取引業者でないB との 宅地の売買契約において, 宅地建物取引業法第37 条の2 の規定に基づく売買契約 の解除に関する次の記述のうち, 正しいものはどれか。","B が契約の解除ができる期間は, 売買契約の解除ができる旨及びその方法に ついて告げられた日から起算して8 日間とされるが, 特約で当該期間を10 日 間に延長したり, 7 日間に短縮した場合, これらの特約は有効である。","A がB に対し, 売買契約の解除ができる旨及びその方法について口頭でのみ 説明を行った場合, 当該宅地の引渡しを受けていなければ, 当該告知から何日 を経過していても, B は契約の解除が可能である。","B が当該売買契約の解除を行う場合は, A に対して国土交通大臣が定める書 式の書面をもってその意思表示を行わなければならない。","A が他の宅地建物取引業者C に当該宅地の売却の媒介を依頼している場合, C の事務所において当該売買契約の申込みを行った場合であっても, B は当該 売買契約の解除を行うことができる。",3,正解は4。業者Aが媒介業者Cを利用していても、買主Bは自宅で契約書面を受け取っていない限り解除権を行使できる。1の特約による期間変更は無効（8日間は強行規定）。2の口頭説明のみでは解除権は発生せず、書面交付が必要。3の解除意思表示は書面必須ではない（口頭でも可）。覚えるべきは「解除権行使は8日間・書面交付が要件・媒介利用時も解除可能」だ。,https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
H16QA_Q43,宅建業法,H16,2,"宅地建物取引業者A (甲県知事免許) が甲県に建築した一棟100 戸建ての マンションを 宅地建物取引業者B (国土交通大臣免許) に販売代理を依頼し, B が当該マンションの隣地(甲県内) に案内所を設置して契約を締結する場合, 宅地 建物取引業法(以下この間においてr法』という。) の規定によれば, 次の記述の うち正しいものはどれか。","A 及びB は当該マンションの所在する場所について, 法第50 条第l 項に規 定する標識をそれぞれ掲示しなければならない。","A 及びB はその案内所について, それぞれの法第50 条第1 項に規定する標 識に専任の取引主任者の氏名を記載しなければならない。","B はその案内所に, 業務に従事する者5 人につき, 専任の取引主任者を1 人 置かなければならない。","B は法第50 条第2 項で定める届出を, その案内所の所在地を管轄する甲県 知事及び甲県知事を経由して国立交通大臣に, 業務を開始する10 日前までに しなければならない。 一21 ･",0,正解は1。法50条1項では、業者は取引物件の所在地に標識を掲示する義務があり、販売元のAと代理のBの両方が対象となる。2は誤りで、案内所の標識に取引主任者名の記載は不要。3も誤りで、専任の取引主任者は事務所ごとに1人で人数比例ではない。4は届出先が誤りで、大臣免許のBは国土交通大臣に直接届出が必要。覚えるべきは「物件所在地には両業者が標識掲示」だ。,https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
H16QA_Q44,宅建業法,H16,2,"宅地建物取引業者A 社の行う業務について, 宅地建物取引業法の規定によ れば, 誤っているものはどれか。","A 社は, 自ら建築工事完了前のマンションの売主となるときは, 代金の一部 が当該物件の売買価格の★以下で, かつ, 1,禰万円以下であれるま, 保全措 置をしなくてもよい。","A 社は, その相手方等に対して契約の目的物である宅地又は建物の将来の環 境等について誤解させるべき断定的判断を提供することは禁止されているが, 過失によって当該断定的判断を提供してしまった場合でも免責されない。","A 社は, その事務所に従業者名簿を備えることとされているが, 取引の関係 者から請求があった場合, 当該名簿をその者に閲覧させなければならない。","A 社は, その相手方等に対して契約に係る重要な事項について故意に事実を 告げない行為は禁止されているが, 法人たるA 社の代表者が当該禁止行為を行 った場合, 当該代表者については懲役刑が科されることがあり, またA 社に対 しても罰金刑が科されることがある。",2,正解は3。宅建業法では従業者名簿の備置きは義務だが、取引関係者からの閲覧請求に応じる義務はない。1は正しく、工事完了前の物件で代金一部が売買価格の5%以下かつ1000万円以下なら保全不要。2は正しく、過失でも断定的判断提供は禁止。4も正しく、代表者が禁止行為を行った場合、両罰規定が適用される。覚えるべきは「従業者名簿は備置き義務のみで閲覧義務なし」。,https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
H16QA_Q45,宅建業法,H16,2,"宅地建物取引業者A 社に関する次の記述のうち, 宅地建物取引業法の規定 によれば, 誤っているものはどれか。","A 社は, 宅地の売買の専任媒介契約を締結し, 指定流通機構に登録を行った 物件について売買契約が成立した場合は, 遅滞なくその旨を指定流通機構に通 知しなければならず, 当該通知を怠ったときは指示処分を受けることがある。","A 社は, 業務上知り得た秘密について, 正当な理由がある場合でなければ他 にこれを漏らしてはならないが, A 社の従業者a についても, a が専任の取引 主任者であるか否かにかかわらず同様に秘密を守る義務を負う。","A 社が自ら3 ,000 万円の宅地の売主となる場合, 手付金の保全措置を講じれ ば, 宅地の引渡し前に手付金として900 万円を受領することができる。","A 社がその事務所ごとに備えることとされている帳簿の記載は, 一定の期間 ごとではなく, 宅地建物取引業に関し取引のあったつと一定の事項を記載しな ければならないこととされている。 - 22 一",3,正解は4。宅地建物取引業法では、帳簿は取引の都度記載することが義務付けられており、一定期間ごとの記載は不要である。1は正しく、指定流通機構への通知義務を怠ると指示処分を受ける可能性がある。2も正しく、従業者は専任取引主任者か否かに関わらず秘密保持義務を負う。3は正しく、手付金の上限は代金の10％以内であり、900万円は3000万円の30％で誤りだが、保全措置を講じれば受領可能。覚えるべきは「帳簿は取引の都度記載」。,https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
H16QA_Q46,税・その他,H16,2,"住宅金融公庫に関する次の記述のうち, 誤っているものはどれか。","住宅金融公庫は, 金融機関による住宅の建設又は購入に必要な資金の貸付け を支援するため, 当該貸付けに係る貸付債権について, 金融機関から買い取る ことができる。","災害復興住宅を建設又は購入するための住宅金融公庫の貸付けを申し込むこ とができる期間は, 災害発生の日から2 年以内である。","住宅金融公庫の業務を受託している金融機関の職員は, 当該受託業務につい て, 刑法上の責任を問われることがある。","住宅金融公庫は, 自ら居住するために住宅を建設しようとする者に対し, 土 地の取得に必要な資金のみの貸付けを行うことができる。",2,住宅金融公庫の業務受託金融機関の職員は、刑法上の責任を問われることはない（あくまで民法上の責任）。1は債権買取りの正しい説明。2は災害復興住宅の申込期間（2年以内）の正しい規定。4は土地取得資金のみの貸付が可能な点も正しい。覚えるべきは「受託業務で刑法責任はない」こと。,https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
H16QA_Q47,税・その他,H16,2,"宅地建物取引業者が行う広告に関する次の記述のうち, 不当景品類及び不 当表示防止法(不動産の表示に関する公正競争規約を含む。) の規定によれば, 正 しいものはどれか。","新聞で建売住宅の販売広告を行ったが, 当該広告に関する一般消費者からの 問合せが1 件もなかった場合には, 当該広告は, 不当景品類及び不当表示防止 法の規制対象となるr表示｣には該当しない。","新聞で中古住宅の販売広告を行う場合, 当該住宅から半径1血以内に所在す る小･中学校及び市役所については, 当該住宅からの道路距離の表示を省略し て, ｢小･中学校, 市役所近し』と表示することができる。","土地の有効な利用が著しく阻害される傾斜地を含む宅地の販売広告を行う場 合は, 土地面積に占める傾斜地の割合にかかわらず, 傾斜地を含む旨及びその 面積を明瞭に表示しなければならない。","新築分譲マンションの完成予想図を販売広告に掲載するに当たり, 実際には 工場が所在する箇所に公園を記載するなど, 周囲の状況について現況に反する 表示を行う場合は, ｢周囲の状況はイメージであって, 実際の状況とは異なる｣ 旨を表示しなければならない。 - 23 -",0,"**解説**  
正解は1。不当景品類及び不当表示防止法では「表示」とは「顧客を誘引するための手段」と定義され、実際に問合せがなくても広告行為自体が規制対象となる。2は誤りで、学校や市役所の距離表示は正確な数値が必須。「近し」などの曖昧表現は禁止。3は誤りで、傾斜地の表示義務は「著しく」利用を阻害する場合に限定される。4は誤りで、現況と異なる虚偽表示は一切禁止され、免責表示も認められない。覚えるべきは「広告行為自体が表示規制の対象」という点。",https://www.retio.or.jp/wp-content/uploads/2024/10/H16-q_a.pdf
